bjcd,name,lon,lat
2711013000,수창동,128.58586,35.87526
2711013100,태평로3가,128.58616,35.87706
2711013200,인교동,128.58401,35.87289
2711013300,서야동,128.58575,35.87325
2711013400,서성로1가,128.58718,35.87243
2711013500,시장북로,128.58245,35.87211
2711013600,하서동,128.58805,35.8702
2711013700,남성로,128.58944,35.86837
2711013800,계산동1가,128.58636,35.86926
2711013900,계산동2가,128.58916,35.86718
2711014000,동산동,128.58426,35.86807
2711014100,서문로2가,128.58633,35.87089
2711014200,서성로2가,128.58721,35.87007
2711014300,포정동,128.59292,35.87189
2711014400,서문로1가,128.58925,35.87163
2711014500,서내동,128.58866,35.87267
2711014600,북성로2가,128.58921,35.87393
2711014700,대안동,128.59139,35.87312
2711014800,동성로1가,128.59573,35.87308
2711014900,태평로2가,128.59251,35.87548
2711015000,북성로1가,128.59366,35.87432
2711015100,화전동,128.59482,35.87316
2711015200,향촌동,128.59369,35.8733
2711015300,북내동,128.58966,35.87297
2711015400,대신동,128.57891,35.86713
2711015500,달성동,128.57903,35.87547
2711015600,남산동,128.58618,35.86114
2711015700,대봉동,128.60259,35.85883
2714010100,신암동,128.62459,35.884
2714010200,신천동,128.62325,35.87276
2714010300,효목동,128.64275,35.88028
2714010400,평광동,128.70178,35.93285
2714010500,봉무동,128.64406,35.92737
2714010600,불로동,128.63597,35.90737
2714010700,도동,128.6661,35.92303
2714010800,지저동,128.6419,35.89983
2714010900,입석동,128.6515,35.89795
2714011000,검사동,128.65996,35.89585
2714011100,방촌동,128.66824,35.88451
2714011200,둔산동,128.68803,35.90744
2714011300,부동,128.68963,35.89153
2714011400,신평동,128.68443,35.8828
2714011500,서호동,128.70972,35.86482
2714011600,동호동,128.7176,35.86629
2714011700,신기동,128.70493,35.86884
2714011800,율하동,128.69387,35.86495
2714011900,용계동,128.68724,35.87527
2714012000,율암동,128.70407,35.88073
2714012100,상매동,128.71028,35.90715
2714012200,매여동,128.72794,35.91497
2714012300,각산동,128.7176,35.8856
2714012400,신서동,128.73026,35.88553
2714012500,동내동,128.74148,35.89145
2714012600,괴전동,128.73831,35.87175
2714012700,금강동,128.73682,35.85926
2714012800,대림동,128.74644,35.8683
2714012900,사복동,128.75297,35.87114
2714013000,숙천동,128.75154,35.88125
2714013100,내곡동,128.75143,35.90242
2714013200,능성동,128.73481,35.96692
2714013300,진인동,128.72225,35.95536
2714013400,도학동,128.71097,35.9894
2714013500,백안동,128.69591,35.95438
2714013600,미곡동,128.68613,35.96672
2714013700,용수동,128.6843,35.98758
2714013800,신무동,128.66976,35.99997
2714013900,미대동,128.67232,35.95583
2714014000,내동,128.65741,35.96806
2714014100,신용동,128.64958,35.98572
2714014200,중대동,128.63547,35.98783
2714014300,송정동,128.62521,35.99549
2714014400,덕곡동,128.61669,35.98719
2714014500,지묘동,128.6428,35.95026
2717010100,내당동,128.55979,35.86171
2717010200,비산동,128.55834,35.88359
2717010300,평리동,128.55706,35.87377
2717010400,상리동,128.52595,35.87695
2717010500,중리동,128.54047,35.86395
2717010600,이현동,128.53908,35.87533
2717010700,원대동1가,128.57744,35.88175
2717010800,원대동2가,128.58,35.88427
2717010900,원대동3가,128.57526,35.88563
2720010100,이천동,128.60223,35.85146
2720010200,봉덕동,128.59581,35.82926
2720010300,대명동,128.577,35.83718
2723010100,칠성동1가,128.60484,35.87569
2723010200,칠성동2가,128.59564,35.8798
2723010300,고성동1가,128.58559,35.87858
2723010400,고성동2가,128.58414,35.87983
2723010500,고성동3가,128.5857,35.88216
2723010600,침산동,128.58832,35.89428
2723010700,노원동1가,128.5797,35.88852
2723010800,노원동2가,128.57381,35.89087
2723010900,노원동3가,128.56746,35.89548
2723011000,대현동,128.60835,35.88401
2723011100,산격동,128.60542,35.90031
2723011200,복현동,128.62193,35.89742
2723011300,검단동,128.62219,35.9172
2723011400,동변동,128.61129,35.92603
2723011500,서변동,128.59408,35.92553
2723011600,조야동,128.57643,35.91664
2723011700,노곡동,128.56116,35.90851
2723011800,읍내동,128.5434,35.9591
2723011900,동호동,128.56678,35.96705
2723012000,학정동,128.56638,35.95311
2723012100,도남동,128.59079,35.96887
2723012200,국우동,128.58758,35.94836
2723012300,구암동,128.56729,35.93231
2723012400,동천동,128.5591,35.93931
2723012500,관음동,128.54038,35.94477
2723012600,태전동,128.54475,35.92255
2723012700,매천동,128.53919,35.91036
2723012800,팔달동,128.53842,35.89774
2723012900,금호동,128.52612,35.90353
2723013000,사수동,128.51273,35.90119
2723013100,연경동,128.61329,35.95898
2726010100,범어동,128.63134,35.8578
2726010200,만촌동,128.64958,35.86262
2726010300,수성동1가,128.61094,35.85507
2726010400,수성동2가,128.61546,35.85537
2726010500,수성동3가,128.61916,35.8552
2726010600,수성동4가,128.61612,35.86269
2726010700,황금동,128.6331,35.84238
2726010800,중동,128.61235,35.84484
2726010900,상동,128.61169,35.83341
2726011000,파동,128.61438,35.81253
2726011100,두산동,128.62083,35.82856
2726011200,지산동,128.63567,35.82576
2726011300,범물동,128.65634,35.81031
2726011400,시지동,128.69506,35.84385
2726011500,매호동,128.7087,35.85057
2726011600,성동,128.72048,35.85148
2726011700,사월동,128.72056,35.84004
2726011800,신매동,128.70947,35.83635
2726011900,욱수동,128.69847,35.80905
2726012000,노변동,128.69702,35.83074
2726012200,삼덕동,128.66952,35.82684
2726012300,연호동,128.67144,35.84076
2726012400,이천동,128.65937,35.84293
2726012500,고모동,128.66977,35.8633
2726012600,가천동,128.68683,35.8524
2726012700,대흥동,128.68381,35.82027
2729010100,성당동,128.55636,35.84457
2729010200,두류동,128.56151,35.85413
2729010400,파호동,128.47389,35.84473
2729010500,호림동,128.48221,35.83552
2729010600,갈산동,128.50156,35.84205
2729010700,신당동,128.49248,35.85666
2729010800,이곡동,128.50822,35.85799
2729010900,장동,128.51539,35.84009
2729011000,장기동,128.5236,35.84581
2729011100,용산동,128.52392,35.85794
2729011200,죽전동,128.53693,35.85445
2729011300,감삼동,128.54065,35.84916
2729011400,본리동,128.53824,35.83996
2729011500,상인동,128.55541,35.81378
2729011600,도원동,128.55719,35.79494
2729011700,진천동,128.52568,35.81273
2729011800,유천동,128.51347,35.81502
2729011900,대천동,128.49971,35.82375
2729012000,월성동,128.52757,35.82822
2729012100,월암동,128.50882,35.83017
2729012200,송현동,128.55521,35.82584
2729012300,대곡동,128.5277,35.79873
2729012400,본동,128.53966,35.83373
2729012500,호산동,128.483,35.85078
2771025000,화원읍,128.51089,35.78792
2771025300,논공읍,128.43477,35.75108
2771025600,다사읍,128.46666,35.8728
2771025900,유가읍,128.48652,35.68344
2771026200,옥포읍,128.47833,35.76843
2771026500,현풍읍,128.42495,35.68789
2771031000,가창면,128.61931,35.75764
2771033000,하빈면,128.43221,35.89966
2771038000,구지면,128.40108,35.65681
2772025000,군위읍,128.5728,36.23711
2772031000,소보면,128.47687,36.26244
2772032000,효령면,128.59713,36.1383
2772033000,부계면,128.66029,36.06228
2772034000,우보면,128.65982,36.16985
2772035000,의흥면,128.73822,36.17047
2772036000,산성면,128.70969,36.10079
2772037000,삼국유사면,128.82044,36.15117
2811010100,중앙동1가,126.62046,37.47346
2811010200,중앙동2가,126.62173,37.47279
2811010300,중앙동3가,126.62288,37.472
2811010400,중앙동4가,126.6241,37.47131
2811010500,해안동1가,126.61995,37.47285
2811010600,해안동2가,126.62119,37.47218
2811010700,해안동3가,126.6223,37.47136
2811010800,해안동4가,126.6235,37.47066
2811010900,관동1가,126.62158,37.4737
2811011000,관동2가,126.62352,37.47274
2811011100,관동3가,126.62478,37.47206
2811011200,항동1가,126.61677,37.4739
2811011300,항동2가,126.61762,37.47243
2811011400,항동3가,126.61936,37.47206
2811011500,항동4가,126.62051,37.4714
2811011600,항동5가,126.62172,37.47071
2811011700,항동6가,126.62289,37.47003
2811011800,항동7가,126.61194,37.45206
2811011900,송학동1가,126.62246,37.47463
2811012000,송학동2가,126.62463,37.47395
2811012100,송학동3가,126.62598,37.47344
2811012200,사동,126.62554,37.46878
2811012300,신생동,126.62803,37.46709
2811012400,신포동,126.62668,37.47108
2811012500,답동,126.62923,37.4698
2811012600,신흥동1가,126.63143,37.46699
2811012700,신흥동2가,126.63388,37.46625
2811012800,신흥동3가,126.62615,37.44286
2811012900,선화동,126.6373,37.46567
2811013000,유동,126.63699,37.46974
2811013100,율목동,126.63383,37.47028
2811013200,도원동,126.6402,37.4671
2811013300,내동,126.62786,37.4734
2811013400,경동,126.63286,37.47212
2811013500,용동,126.63122,37.4732
2811013600,인현동,126.63142,37.47493
2811013700,전동,126.62611,37.47717
2811013800,북성동1가,126.60598,37.47562
2811013900,북성동2가,126.61831,37.47665
2811014000,북성동3가,126.62069,37.47612
2811014100,선린동,126.61823,37.47455
2811014200,송월동1가,126.62336,37.48002
2811014300,송월동2가,126.61942,37.47915
2811014400,송월동3가,126.62108,37.47806
2811014500,중산동,126.55983,37.49923
2811014600,운남동,126.52959,37.4847
2811014700,운서동,126.45086,37.46951
2811014800,운북동,126.51744,37.51472
2811014900,을왕동,126.37923,37.45525
2811015000,남북동,126.41369,37.44983
2811015100,덕교동,126.41973,37.43514
2811015200,무의동,126.41876,37.38667
2814010100,만석동,126.62041,37.48618
2814010200,화수동,126.6299,37.48506
2814010300,송현동,126.63984,37.48692
2814010400,화평동,126.631,37.47909
2814010500,창영동,126.64076,37.47075
2814010600,금곡동,126.64007,37.47268
2814010700,송림동,126.65088,37.47857
2817710100,숭의동,126.65086,37.46312
2817710200,용현동,126.6471,37.4517
2817710300,학익동,126.65449,37.43955
2817710400,도화동,126.66429,37.47054
2817710500,주안동,126.681,37.45698
2817710600,관교동,126.69443,37.44271
2817710700,문학동,126.68552,37.43655
2818510100,옥련동,126.64839,37.42424
2818510200,선학동,126.69756,37.42968
2818510300,연수동,126.6833,37.4204
2818510400,청학동,126.66646,37.42482
2818510500,동춘동,126.66435,37.40688
2818510600,송도동,126.64063,37.37946
2820010100,구월동,126.71114,37.4486
2820010200,간석동,126.7072,37.46553
2820010300,만수동,126.7351,37.45497
2820010400,장수동,126.76114,37.45892
2820010500,서창동,126.7495,37.4311
2820010600,운연동,126.76429,37.43956
2820010700,남촌동,126.71088,37.42466
2820010800,수산동,126.72743,37.43671
2820010900,도림동,126.72643,37.41893
2820011000,논현동,126.7212,37.40303
2820011100,고잔동,126.69547,37.39489
2823710100,부평동,126.72338,37.48922
2823710200,십정동,126.69977,37.4774
2823710300,산곡동,126.70235,37.50009
2823710400,청천동,126.70523,37.51626
2823710500,삼산동,126.74359,37.51716
2823710600,갈산동,126.72662,37.51546
2823710700,부개동,126.73717,37.4929
2823710800,일신동,126.74208,37.47828
2823710900,구산동,126.75356,37.47286
2824510100,효성동,126.70222,37.53178
2824510200,계산동,126.72303,37.54286
2824510300,작전동,126.72979,37.52978
2824510400,서운동,126.75164,37.53088
2824510500,임학동,126.73419,37.54717
2824510600,용종동,126.7448,37.5408
2824510700,병방동,126.74912,37.54548
2824510800,방축동,126.73327,37.5545
2824510900,박촌동,126.75155,37.55187
2824511000,동양동,126.76113,37.55899
2824511100,귤현동,126.74702,37.56749
2824511200,상야동,126.77206,37.5749
2824511300,하야동,126.78594,37.58089
2824511400,평동,126.77159,37.58349
2824511500,노오지동,126.75893,37.58039
2824511600,선주지동,126.74785,37.57814
2824511700,이화동,126.7386,37.5871
2824511800,오류동,126.72771,37.58513
2824511900,갈현동,126.722,37.57893
2824512000,둑실동,126.69798,37.57609
2824512100,목상동,126.71016,37.56427
2824512200,다남동,126.72268,37.56395
2824512300,장기동,126.73509,37.57589
2826010100,백석동,126.66885,37.57922
2826010200,시천동,126.68799,37.5708
2826010300,검암동,126.67511,37.56449
2826010400,경서동,126.65118,37.5562
2826010500,공촌동,126.69463,37.55119
2826010600,연희동,126.66588,37.54732
2826010700,심곡동,126.67999,37.54152
2826010800,가정동,126.6756,37.5273
2826010900,신현동,126.66712,37.51901
2826011000,석남동,126.66647,37.50549
2826011100,원창동,126.63044,37.50893
2826011200,가좌동,126.67372,37.48983
2826011300,마전동,126.66704,37.60552
2826011400,당하동,126.69376,37.58729
2826011500,원당동,126.70792,37.59689
2826011700,대곡동,126.66569,37.62596
2826011800,금곡동,126.64299,37.61456
2826011900,오류동,126.61378,37.58155
2826012000,왕길동,126.65082,37.59129
2826012100,불로동,126.68868,37.60987
2826012200,청라동,126.62759,37.5345
2871032000,불은면,126.51556,37.64709
2871033000,길상면,126.50032,37.62261
2871034000,화도면,126.42431,37.61903
2871035000,양도면,126.44975,37.64554
2872031000,북도면,126.45396,37.52683
2872035000,덕적면,126.12008,37.23629
2872036000,영흥면,126.46168,37.25732
2872037000,자월면,126.31387,37.25709
2911010100,대인동,126.91522,35.15401
2911010200,금남로5가,126.91234,35.1527
2911010300,충장로5가,126.91123,35.15135
2911010400,수기동,126.90971,35.1505
2911010500,대의동,126.91992,35.14948
2911010600,궁동,126.91839,35.1506
2911010700,장동,126.92179,35.15007
2911010800,동명동,126.92544,35.15057
2911010900,계림동,126.92054,35.15976
2911011000,산수동,126.93418,35.15652
2911011100,지산동,126.94224,35.1486
2911011200,남동,126.9201,35.1442
2911011300,광산동,126.92002,35.14724
2911011400,금동,126.91767,35.14331
2911011500,호남동,126.9125,35.14762
2911011600,불로동,126.91483,35.14549
2911011700,황금동,126.91556,35.14731
2911011800,서석동,126.92968,35.14216
2911011900,소태동,126.94554,35.11741
2911012000,용연동,126.97792,35.10495
2911012100,운림동,126.96576,35.12782
2911012200,학동,126.93148,35.13666
2911012300,월남동,126.94083,35.10251
2911012400,선교동,126.95188,35.08537
2911012500,내남동,126.93479,35.08798
2911012600,용산동,126.92432,35.11325
2911012700,충장로1가,126.91781,35.14712
2911012800,충장로2가,126.9165,35.14803
2911012900,충장로3가,126.91515,35.14887
2911013000,충장로4가,126.91346,35.14953
2911013100,금남로1가,126.91911,35.14783
2911013200,금남로2가,126.91745,35.14877
2911013300,금남로3가,126.91632,35.14993
2911013400,금남로4가,126.91515,35.15093
2914010400,양동,126.89961,35.15451
2914010600,농성동,126.8882,35.15423
2914011500,광천동,126.88019,35.1655
2914011600,유촌동,126.852,35.16524
2914011700,덕흥동,126.83664,35.16608
2914011800,쌍촌동,126.86253,35.15287
2914011900,화정동,126.87639,35.14511
2914012000,치평동,126.84193,35.15325
2914012100,내방동,126.87244,35.16027
2914012500,서창동,126.82476,35.1088
2914012600,세하동,126.83115,35.12015
2914012700,용두동,126.81575,35.09947
2914012800,풍암동,126.87523,35.12526
2914012900,벽진동,126.8314,35.13251
2914013000,금호동,126.85584,35.13276
2914013100,마륵동,126.84112,35.14236
2914013200,매월동,126.85121,35.11583
2914013300,동천동,126.85964,35.17084
2915510100,사동,126.91256,35.14353
2915510200,구동,126.90984,35.14685
2915510300,서동,126.90721,35.14447
2915510400,월산동,126.89587,35.14486
2915510500,백운동,126.90397,35.13773
2915510600,주월동,126.89561,35.13092
2915510700,노대동,126.90897,35.1004
2915510800,진월동,126.89975,35.11589
2915510900,덕남동,126.89922,35.09027
2915511000,행암동,126.88748,35.09948
2915511100,임암동,126.86985,35.10313
2915511200,송하동,126.88225,35.11081
2915511300,양림동,126.91441,35.13843
2915511400,방림동,126.92037,35.13102
2915511500,봉선동,126.91323,35.12347
2915511600,구소동,126.80705,35.05643
2915511700,양촌동,126.78721,35.06583
2915511800,도금동,126.84521,35.07631
2915511900,승촌동,126.7713,35.06145
2915512000,지석동,126.83371,35.08237
2915512100,압촌동,126.83292,35.09114
2915512200,화장동,126.80125,35.07956
2915512300,칠석동,126.83443,35.06976
2915512400,석정동,126.81567,35.08527
2915512500,신장동,126.81781,35.0597
2915512600,양과동,126.87755,35.08548
2915512700,이장동,126.85859,35.08852
2915512800,대지동,126.82085,35.07218
2915512900,원산동,126.84958,35.09494
2915513000,월성동,126.80573,35.06593
2917010100,중흥동,126.91198,35.16734
2917010200,유동,126.90472,35.15863
2917010300,누문동,126.90636,35.15408
2917010400,북동,126.90962,35.15617
2917010500,임동,126.89362,35.16375
2917010600,신안동,126.90006,35.16824
